unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1038745843,848299026,193401072,192.168.1.1,1,120,193385160,193385160,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64590,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,57,193385164,193385164,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,61175,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,57,193385164,193385168,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,64738,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,73,193385208,193385208,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,61175,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,114,193385208,193385208,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64738,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,54,193385212,193385212,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,49907,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,54,193385212,193385212,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,62079,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,70,193385352,193385352,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49907,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,109,193385368,193385368,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,62079,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,55,193385372,193385372,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,59730,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,55,193385372,193385372,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,61536,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,71,193385412,193385412,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,59730,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,126,193385592,193385592,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,61536,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,61,193385596,193385596,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,51907,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,61,193385596,193385596,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,64485,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,93,193385648,193385648,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,51907,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,142,193385716,193385716,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64485,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,57,193385716,193385720,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,63001,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,57,193385720,193385720,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,55914,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,73,193385760,193385760,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63001,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,101,193385796,193385796,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,55914,17,0,16,0,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,59,193385800,193385804,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,56587,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,59,193385804,193385804,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,65087,53,17,0,16,24,0,0,0
1038745843,848299026,193401072,192.168.1.1,1,75,193385936,193385936,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,56587,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,120,193385936,193385936,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,65087,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,68,193386664,193386664,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,50213,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,117,193386680,193386680,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57770,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,61,193386684,193386684,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,51589,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,235,193386692,193386692,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,58005,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,70,193386696,193386700,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,56309,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,178,193386708,193386708,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,50213,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,66,193386712,193386712,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,56607,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,116,193386716,193386720,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,52992,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,68,193386720,193386720,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,64188,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,68,193386724,193386724,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,53576,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,77,193386724,193386724,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,51589,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,63,193386728,193386728,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,49265,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,100,193386740,193386740,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,56309,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,68,193386740,193386744,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,49213,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,109,193386752,193386752,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,56607,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,65,193386756,193386756,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,54281,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,84,193386764,193386764,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64188,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,104,193386768,193386768,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,1053,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,70,193386772,193386772,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,52441,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,109,193386784,193386784,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,1054,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,71,193386792,193386792,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,64919,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,106,193386796,193386796,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54281,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,67,193386800,193386800,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,58201,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,114,193386812,193386812,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,52441,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,66,193386816,193386816,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,50310,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,112,193386832,193386832,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64919,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,59,193386836,193386840,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,59150,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,108,193386840,193386840,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,58201,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,59,193386844,193386844,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,63923,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,107,193386856,193386856,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,50310,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,64,193386860,193386860,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,52765,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,133,193386868,193386868,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,53576,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,58,193386872,193386872,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,54471,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,58,193386872,193386872,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,63230,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,116,193387072,193387072,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63230,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,160,193386880,193386880,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,59150,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,63,193386884,193386884,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,64923,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,161,193386900,193386900,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63923,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,56,193386904,193386904,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,49599,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,170,193386924,193386924,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64923,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,62,193386928,193386928,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,54009,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,170,193386936,193386936,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,52765,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,59,193386940,193386940,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,63924,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,88,193386944,193386944,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49599,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,71,193386948,193386948,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,65468,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,78,193386968,193386968,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54009,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,64,193386972,193386972,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,58293,53,17,0,16,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,98,193386980,193386980,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63924,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,87,193386988,193386988,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,65468,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,74,193387052,193387052,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54471,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,117,193387064,193387064,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,58293,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,761,33445,193396996,193400660,0,0,192.168.1.3,208.85.41.12,10.1.0.1,2,1,2086,80,6,0,27,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,1208,1562373,193397028,193400692,0,0,208.85.41.12,10.1.1.156,192.168.1.3,1,2,80,2086,6,0,27,0,24,0,0
1038745844,848299026,193402072,192.168.1.1,1208,1562373,193397028,193400692,0,0,208.85.41.12,192.168.1.3,192.168.1.3,1,2,80,2086,6,0,27,0,24,0,0
1038745844,848299026,193402072,192.168.1.1,20,1749,193400172,193400420,0,0,192.168.1.3,208.85.41.42,10.1.0.1,2,1,2102,80,6,0,27,24,0,0,0
1038745844,848299026,193402072,192.168.1.1,26,30018,193400204,193400424,0,0,208.85.41.42,10.1.1.156,192.168.1.3,1,2,80,2102,6,0,27,0,24,0,0
1038745844,848299026,193402072,192.168.1.1,26,30018,193400204,193400424,0,0,208.85.41.42,192.168.1.3,192.168.1.3,1,2,80,2102,6,0,27,0,24,0,0
1038745844,848299026,193402072,192.168.1.1,1,144,193386228,193386228,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,52346,17,0,16,0,0,0,0
1038745844,848299026,193402072,192.168.1.1,1,59,193386232,193386232,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,54780,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,59,193386232,193386232,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,53205,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,75,193386352,193386352,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54780,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,115,193386476,193386480,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,53205,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,57,193386480,193386480,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57388,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,57,193386484,193386484,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,52992,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,73,193386524,193386524,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57388,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,61,193386528,193386528,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,64432,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,67,193386528,193386532,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,58327,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,64,193386532,193386532,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,53189,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,117,193386572,193386572,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,58327,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,157,193386572,193386572,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,53189,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,159,193386572,193386572,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64432,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,60,193386576,193386576,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,59935,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,60,193386580,193386580,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,52789,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,57,193386580,193386580,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,49772,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,122,193386616,193386616,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,59935,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,62,193386620,193386620,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,55521,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,176,193386636,193386636,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,52789,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,60,193386640,193386640,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,57770,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,270,193386648,193386648,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49772,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,75,193386652,193386652,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,58005,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,132,193386660,193386660,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,55521,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,57,193387512,193387512,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,49849,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,73,193387892,193387892,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49849,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,5,528,193382508,193387568,0,0,192.168.1.7,69.36.34.24,10.1.0.1,2,1,63248,80,6,0,26,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,5,543,193382652,193387716,0,0,192.168.1.7,69.36.34.24,10.1.0.1,2,1,63249,80,6,0,26,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,60,193387076,193387076,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,60833,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,60,193387076,193387076,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,49474,53,17,0,16,24,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,123,193387140,193387140,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49474,17,0,16,0,0,0,0
1038745845,848299026,193403072,192.168.1.1,1,76,193387148,193387148,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,60833,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,56,193387152,193387152,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,55486,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,56,193387152,193387156,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,60313,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,72,193387480,193387480,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,55486,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,128,193387508,193387508,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,60313,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,2,114,193387512,193388516,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,60779,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,58,193388760,193388760,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,65158,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,58,193388764,193388764,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,53971,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,74,193388804,193388804,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,65158,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,115,193388832,193388832,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,53971,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,56,193388832,193388836,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,52871,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,56,193388836,193388836,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,61384,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,2,122,193377372,193389668,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,60612,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,72,193389200,193389200,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,52871,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,115,193389212,193389212,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,61384,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,52,193389216,193389216,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,61188,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,52,193389216,193389216,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,63979,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,52,193389304,193389304,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63979,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,68,193389312,193389312,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,61188,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,64,193389316,193389316,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,50697,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,64,193389316,193389320,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,56089,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,80,193389360,193389360,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,50697,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,127,193389396,193389396,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,56089,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,59,193389400,193389400,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,50860,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,59,193389400,193389404,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,51453,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,75,193389444,193389444,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,50860,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,130,193389588,193389588,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,51453,17,0,16,0,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,56,193389592,193389592,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,56418,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,56,193389592,193389592,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57850,53,17,0,16,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,77,193389624,193389624,0,0,192.168.1.7,205.188.6.203,10.1.0.1,2,1,61881,5190,6,0,24,24,0,0,0
1038745847,848299026,193405072,192.168.1.1,1,72,193389632,193389632,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,56418,17,0,16,0,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,133,193389664,193389664,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57850,17,0,16,0,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,62,193389668,193389668,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,62901,53,17,0,16,24,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,40,193389680,193389680,0,0,205.188.6.203,10.1.1.156,192.168.1.7,1,2,5190,61881,6,0,16,0,24,0,0
1038745848,848299026,193406072,192.168.1.1,1,40,193389680,193389680,0,0,205.188.6.203,192.168.1.7,192.168.1.7,1,2,5190,61881,6,0,16,0,24,0,0
1038745848,848299026,193406072,192.168.1.1,1,78,193389776,193389776,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,62901,17,0,16,0,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,58,193390440,193390440,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,54953,53,17,0,16,24,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,58,193390440,193390444,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,56560,53,17,0,16,24,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,74,193390484,193390484,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54953,17,0,16,0,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,70,193390532,193390532,0,0,192.168.1.3,8.8.8.8,10.1.0.1,2,0,64108,53,17,0,16,24,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,112,193390532,193390532,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,56560,17,0,16,0,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,54,193390536,193390540,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,64859,53,17,0,16,24,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,54,193390540,193390540,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,51107,53,17,0,16,24,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,86,193390572,193390572,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64108,17,0,16,0,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,102,193390580,193390580,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64859,17,0,16,0,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,113,193390580,193390580,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,51107,17,0,16,0,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,63,193390584,193390584,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,61083,53,17,0,16,24,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,63,193390584,193390584,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,52626,53,17,0,16,24,0,0,0
1038745848,848299026,193406072,192.168.1.1,3,695,193390608,193390928,0,0,208.85.40.37,10.1.1.156,192.168.1.3,1,2,80,2077,6,0,26,0,24,0,0
1038745848,848299026,193406072,192.168.1.1,3,695,193390608,193390928,0,0,208.85.40.37,192.168.1.3,192.168.1.3,1,2,80,2077,6,0,26,0,24,0,0
1038745848,848299026,193406072,192.168.1.1,1,126,193390664,193390664,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,52626,17,0,16,0,0,0,0
1038745848,848299026,193406072,192.168.1.1,1,126,193390680,193390680,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,61083,17,0,16,0,0,0,0
